gm (L=4.5e-08) X,gm (L=4.5e-08) YRe,gm (L=4.5e-08) YReImag,gm (L=9e-08) X,gm (L=9e-08) YRe,gm (L=9e-08) YReImag,gm (L=1.35e-07) X,gm (L=1.35e-07) YRe,gm (L=1.35e-07) YReImag,gm (L=1e-06) X,gm (L=1e-06) YRe,gm (L=1e-06) YReImag
1.388855727306916e-05,9.724451524950028e-05,-1.188965909690235e-10,1.388855727306916e-05,7.492474662869407e-05,-1.207325396344704e-10,1.388855727306916e-05,6.244958633482092e-05,-1.240949634793299e-10,1.388855727306916e-05,1.546575680008626e-05,-8.947411473370474e-10
1.404220423659226e-05,9.766992110561039e-05,-1.189174259192111e-10,1.404220423659226e-05,7.517445759334137e-05,-1.20767096495777e-10,1.404220423659226e-05,6.263562331321304e-05,-1.241660711608296e-10,1.404220423659226e-05,1.546575680008626e-05,-8.947411473370474e-10
1.419755097273651e-05,9.80933538422279e-05,-1.189382390898387e-10,1.419755097273651e-05,7.542255925249408e-05,-1.20801868027334e-10,1.419755097273651e-05,6.282017825558125e-05,-1.242381381334006e-10,1.419755097273651e-05,1.546575680008626e-05,-8.947411473370474e-10
1.435461628582381e-05,9.851476262389967e-05,-1.189590296457044e-10,1.435461628582381e-05,7.566902235362021e-05,-1.208368597251112e-10,1.435461628582381e-05,6.300321761359657e-05,-1.243111909103713e-10,1.435461628582381e-05,1.546575680008626e-05,-8.947411473370474e-10
1.451341918820539e-05,9.893409662536287e-05,-1.189797967644119e-10,1.451341918820539e-05,7.591381738059558e-05,-1.20872077267463e-10,1.451341918820539e-05,6.318470719019824e-05,-1.24385256908384e-10,1.451341918820539e-05,1.546575680008626e-05,-8.947411473370474e-10
1.467397890256317e-05,9.93513050427406e-05,-1.190005396371244e-10,1.467397890256317e-05,7.615691454485823e-05,-1.209075265212136e-10,1.467397890256317e-05,6.336461212126455e-05,-1.244603644833913e-10,1.467397890256317e-05,1.546575680008626e-05,-8.947411473370474e-10
1.483631486423666e-05,9.976633710471794e-05,-1.190212574693278e-10,1.483631486423666e-05,7.6398283776252e-05,-1.209432135479714e-10,1.483631486423666e-05,6.354289685669204e-05,-1.245365429683439e-10,1.483631486423666e-05,1.546575680008626e-05,-8.947411473370474e-10
1.500044672357549e-05,0.0001001791420836826,-1.190419494816175e-10,1.500044672357549e-05,7.663789471355618e-05,-1.209791446107082e-10,1.500044672357549e-05,6.371952514084538e-05,-1.246138227127004e-10,1.500044672357549e-05,1.546575680008626e-05,-8.947411473370474e-10
1.51663943483181e-05,0.0001005896693068357,-1.190626149104947e-10,1.51663943483181e-05,7.687571669468667e-05,-1.21015326180577e-10,1.51663943483181e-05,6.389445999234254e-05,-1.246922351237923e-10,1.51663943483181e-05,1.546575680008626e-05,-8.947411473370474e-10
1.533417782599663e-05,0.000100997868167245,-1.190832530091748e-10,1.533417782599663e-05,7.711171874657017e-05,-1.210517649440256e-10,1.533417782599663e-05,6.406766368315477e-05,-1.247718127102198e-10,1.533417782599663e-05,1.546575680008626e-05,-8.947411473370474e-10
1.550381746636852e-05,0.0001014036881348434,-1.191038630484196e-10,1.550381746636852e-05,7.734586957468277e-05,-1.210884678101795e-10,1.550381746636852e-05,6.42390977169652e-05,-1.248525891273336e-10,1.550381746636852e-05,1.546575680008626e-05,-8.947411473370474e-10
1.567533380387487e-05,0.0001018070787673404,-1.191244443173792e-10,1.567533380387487e-05,7.757813755224247e-05,-1.211254419185298e-10,1.567533380387487e-05,6.440872280677396e-05,-1.249345992249612e-10,1.567533380387487e-05,1.546575680008626e-05,-8.947411473370474e-10
1.584874760012616e-05,0.0001022079897210668,-1.19144996124449e-10,1.584874760012616e-05,7.78084907090502e-05,-1.211626946469434e-10,1.584874760012616e-05,6.457649885167568e-05,-1.25017879097466e-10,1.584874760012616e-05,1.546575680008626e-05,-8.947411473370474e-10
1.602407984641537e-05,0.0001026063707617006,-1.191655177981426e-10,1.602407984641537e-05,7.803689671997633e-05,-1.212002336199886e-10,1.602407984641537e-05,6.474238491279466e-05,-1.251024661363089e-10,1.602407984641537e-05,1.546575680008626e-05,-8.947411473370474e-10
1.620135176625888e-05,0.0001030021717749022,-1.191860086879873e-10,1.620135176625888e-05,7.826332289307582e-05,-1.212380667176246e-10,1.620135176625888e-05,6.490633918831084e-05,-1.251883990852295e-10,1.620135176625888e-05,1.546575680008626e-05,-8.947411473370474e-10
1.638058481796557e-05,0.0001033953427768104,-1.192064681654248e-10,1.638058481796557e-05,7.848773615733348e-05,-1.212762020842357e-10,1.638058481796557e-05,6.506831898752884e-05,-1.252757180982009e-10,1.638058481796557e-05,1.546575680008626e-05,-8.947411473370474e-10
1.656180069723428e-05,0.0001037858339244089,-1.192268956247403e-10,1.656180069723428e-05,7.871010305002161e-05,-1.213146481380633e-10,1.656180069723428e-05,6.522828070393612e-05,-1.253644648003364e-10,1.656180069723428e-05,1.546575680008626e-05,-8.947411473370474e-10
1.674502133978001e-05,0.0001041735955257484,-1.192472904839987e-10,1.674502133978001e-05,7.893038970367e-05,-1.213534135810285e-10,1.674502133978001e-05,6.538617978718945e-05,-1.254546823518931e-10,1.674502133978001e-05,1.546575680008626e-05,-8.947411473370474e-10
1.693026892398918e-05,0.000104558578049995,-1.192676521860061e-10,1.693026892398918e-05,7.914856183263208e-05,-1.213925074089813e-10,1.693026892398918e-05,6.554197071396196e-05,-1.255464155155738e-10,1.693026892398918e-05,1.546575680008626e-05,-8.947411473370474e-10
1.711756587360429e-05,0.0001049407321373069,-1.192879801992818e-10,1.711756587360429e-05,7.936458471924047e-05,-1.214319389223856e-10,1.711756587360429e-05,6.569560695758398e-05,-1.25639710727322e-10,1.711756587360429e-05,1.546575680008626e-05,-8.947411473370474e-10
1.730693486043821e-05,0.0001053200086085217,-1.19308274019054e-10,1.730693486043821e-05,7.957842319954139e-05,-1.214717177374761e-10,1.730693486043821e-05,6.584704095639659e-05,-1.25734616170795e-10,1.730693486043821e-05,1.546575680008626e-05,-8.947411473370474e-10
1.749839880711861e-05,0.0001056963584746388,-1.193285331682724e-10,1.749839880711861e-05,7.979004164859871e-05,-1.215118537978983e-10,1.749839880711861e-05,6.599622408074243e-05,-1.258311818557768e-10,1.749839880711861e-05,1.546575680008626e-05,-8.947411473370474e-10
1.769198088986261e-05,0.0001060697329460772,-1.193487571986389e-10,1.769198088986261e-05,7.999940396535213e-05,-1.21552357386867e-10,1.769198088986261e-05,6.614310659850215e-05,-1.259294597007201e-10,1.769198088986261e-05,1.546575680008626e-05,-8.947411473370474e-10
1.788770454128227e-05,0.0001064400834417063,-1.193689456916537e-10,1.788770454128227e-05,8.020647355702145e-05,-1.215932391398532e-10,1.788770454128227e-05,6.628763763908076e-05,-1.260295036197121e-10,1.788770454128227e-05,1.546575680008626e-05,-8.947411473370474e-10
1.808559345322101e-05,0.0001068073615976208,-1.193890982596928e-10,1.808559345322101e-05,8.041121332304407e-05,-1.216345100578614e-10,1.808559345322101e-05,6.6429765155736e-05,-1.261313696141017e-10,1.808559345322101e-05,1.546575680008626e-05,-8.947411473370474e-10
1.828567157962144e-05,0.0001071715192756567,-1.194092145470904e-10,1.828567157962144e-05,8.061358563852957e-05,-1.216761815212794e-10,1.828567157962144e-05,6.656943588615397e-05,-1.262351158691078e-10,1.828567157962144e-05,1.546575680008626e-05,-8.947411473370474e-10
1.848796313942496e-05,0.0001075325085716275,-1.194292942312566e-10,1.848796313942496e-05,8.081355233722183e-05,-1.217182653043791e-10,1.848796313942496e-05,6.670659531112395e-05,-1.263408028556762e-10,1.848796313942496e-05,1.546575680008626e-05,-8.947411473370474e-10
1.869249261950335e-05,0.0001078902818232615,-1.194493370238064e-10,1.869249261950335e-05,8.101107469394663e-05,-1.217607735904647e-10,1.869249261950335e-05,6.684118761120736e-05,-1.26448493437965e-10,1.869249261950335e-05,1.546575680008626e-05,-8.947411473370474e-10
1.889928477762288e-05,0.0001082447916178359,-1.194693426717134e-10,1.889928477762288e-05,8.120611340654131e-05,-1.218037189877299e-10,1.889928477762288e-05,6.697315562124213e-05,-1.265582529867702e-10,1.889928477762288e-05,1.546575680008626e-05,-8.947411473370474e-10
1.910836464544119e-05,0.0001085959907994788,-1.194893109584901e-10,1.910836464544119e-05,8.139862857723391e-05,-1.218471145458458e-10,1.910836464544119e-05,6.710244078254064e-05,-1.266701494992936e-10,1.910836464544119e-05,1.546575680008626e-05,-8.947411473370474e-10
1.931975753153723e-05,0.0001089438324761298,-1.195092417053862e-10,1.931975753153723e-05,8.158857969346821e-05,-1.218909737733291e-10,1.931975753153723e-05,6.722898309260427e-05,-1.267842537256614e-10,1.931975753153723e-05,1.546575680008626e-05,-8.947411473370474e-10
1.95334890244749e-05,0.0001092882700261466,-1.195291347726149e-10,1.95334890244749e-05,8.177592560814803e-05,-1.219353106557174e-10,1.95334890244749e-05,6.735272105217909e-05,-1.269006393026133e-10,1.95334890244749e-05,1.546575680008626e-05,-8.947411473370474e-10
1.974958499590039e-05,0.0001096292571045367,-1.195489900606e-10,1.974958499590039e-05,8.196062451928191e-05,-1.219801396746229e-10,1.974958499590039e-05,6.747359160946187e-05,-1.270193828948367e-10,1.974958499590039e-05,1.546575680008626e-05,-8.947411473370474e-10
1.996807160367394e-05,0.0001099667476487926,-1.195688075112558e-10,1.996807160367394e-05,8.214263394900944e-05,-1.220254758276819e-10,1.996807160367394e-05,6.7591530101235e-05,-1.271405643444674e-10,1.996807160367394e-05,1.546575680008626e-05,-8.947411473370474e-10
2.018897529503616e-05,0.0001103006958843286,-1.195885871092842e-10,2.018897529503616e-05,8.232191072198396e-05,-1.22071334649476e-10,2.018897529503616e-05,6.770647019070666e-05,-1.272642668292706e-10,2.018897529503616e-05,1.546575680008626e-05,-8.947411473370474e-10
2.041232280980936e-05,0.0001106310563294855,-1.196083288835093e-10,2.041232280980936e-05,8.249841094309041e-05,-1.221177322334557e-10,2.041232280980936e-05,6.781834380180542e-05,-1.273905770300999e-10,2.041232280980936e-05,1.546575680008626e-05,-8.947411473370474e-10
2.063814118363442e-05,0.0001109577838001037,-1.196280329082309e-10,2.063814118363442e-05,8.267208997446845e-05,-1.221646852549452e-10,2.063814118363442e-05,6.79270810496558e-05,-1.27519585308248e-10,2.063814118363442e-05,1.546575680008626e-05,-8.947411473370474e-10
2.086645775124331e-05,0.0001112808334136325,-1.196476993046171e-10,2.086645775124331e-05,8.284290241181555e-05,-1.22212210995272e-10,2.086645775124331e-05,6.803261016694772e-05,-1.276513858933818e-10,2.086645775124331e-05,1.546575680008626e-05,-8.947411473370474e-10
2.109730014976792e-05,0.0001116001605927703,-1.19667328242123e-10,2.109730014976792e-05,8.301080205994375e-05,-1.222603273670976e-10,2.109730014976792e-05,6.81348574258716e-05,-1.277860770827651e-10,2.109730014976792e-05,1.546575680008626e-05,-8.947411473370474e-10
2.133069632208547e-05,0.0001119157210686079,-1.196869199399391e-10,2.133069632208547e-05,8.317574190755373e-05,-1.223090529410028e-10,2.133069632208547e-05,6.823374705528253e-05,-1.279237614525675e-10,2.133069632208547e-05,1.546575680008626e-05,-8.947411473370474e-10
2.15666745202009e-05,0.0001122274708832736,-1.197064746684773e-10,2.15666745202009e-05,8.333767410119581e-05,-1.223584069734176e-10,2.15666745202009e-05,6.832920115271474e-05,-1.280645460820909e-10,2.15666745202009e-05,1.546575680008626e-05,-8.947411473370474e-10
2.180526330866675e-05,0.0001125353663920434,-1.197259927508938e-10,2.180526330866675e-05,8.349654991838011e-05,-1.224084094359647e-10,2.180526330866675e-05,6.842113959084018e-05,-1.282085427918419e-10,2.180526330866675e-05,1.546575680008626e-05,-8.947411473370474e-10
2.204649156804074e-05,0.0001128393642649158,-1.197454745646421e-10,2.204649156804074e-05,8.365231973980079e-05,-1.224590810462933e-10,2.204649156804074e-05,6.850947991793158e-05,-1.283558683964092e-10,2.204649156804074e-05,1.546575680008626e-05,-8.947411473370474e-10
2.229038849838177e-05,0.0001131394214876272,-1.197649205430672e-10,2.229038849838177e-05,8.380493302063125e-05,-1.225104433005022e-10,2.229038849838177e-05,6.859413725185657e-05,-1.285066449732368e-10,2.229038849838177e-05,1.546575680008626e-05,-8.947411473370474e-10
2.253698362278449e-05,0.0001134354953620869,-1.197843311770412e-10,2.253698362278449e-05,8.395433826084309e-05,-1.22562518507241e-10,2.253698362278449e-05,6.867502416708247e-05,-1.286610001484282e-10,2.253698362278449e-05,1.546575680008626e-05,-8.947411473370474e-10
2.278630679095295e-05,0.0001137275435062241,-1.19803707016637e-10,2.278630679095295e-05,8.410048297451136e-05,-1.226153298235853e-10,2.278630679095295e-05,6.875205057414015e-05,-1.288190674008292e-10,2.278630679095295e-05,1.546575680008626e-05,-8.947411473370474e-10
2.303838818281391e-05,0.0001140155238532208,-1.198230486728471e-10,2.303838818281391e-05,8.424331365804417e-05,-1.22668901292798e-10,2.303838818281391e-05,6.882512359094194e-05,-1.289809863857461e-10,2.303838818281391e-05,1.546575680008626e-05,-8.947411473370474e-10
2.329325831216995e-05,0.0001142993946501183,-1.198423568193502e-10,2.329325831216995e-05,8.43827757572907e-05,-1.227232578840951e-10,2.329325831216995e-05,6.889414740530939e-05,-1.291469032797573e-10,2.329325831216995e-05,1.546575680008626e-05,-8.947411473370474e-10
2.355094803039317e-05,0.0001145791144557798,-1.198616321943182e-10,2.355094803039317e-05,8.451881363346794e-05,-1.227784255345146e-10,2.355094803039317e-05,6.895902312801158e-05,-1.293169711482253e-10,2.355094803039317e-05,1.546575680008626e-05,-8.947411473370474e-10
2.381148853015962e-05,0.0001148546421381881,-1.198808756022809e-10,2.381148853015962e-05,8.465137052783908e-05,-1.228344311930557e-10,2.381148853015962e-05,6.901964863556441e-05,-1.294913503372034e-10,2.381148853015962e-05,1.546575680008626e-05,-8.947411473370474e-10
2.407491134922511e-05,0.0001151259368710657,-1.199000879160395e-10,2.407491134922511e-05,8.478038852508553e-05,-1.228913028671907e-10,2.407491134922511e-05,6.90759184019926e-05,-1.296702088916473e-10,2.407491134922511e-05,1.546575680008626e-05,-8.947411473370474e-10
2.434124837424275e-05,0.0001153929581298004,-1.199192700786338e-10,2.434124837424275e-05,8.490580851529096e-05,-1.229490696719186e-10,2.434124837424275e-05,6.91277233186952e-05,-1.298537230019636e-10,2.434124837424275e-05,1.546575680008626e-05,-8.947411473370474e-10
2.46105318446228e-05,0.0001156556656866539,-1.199384231053687e-10,2.46105318446228e-05,8.502757015446791e-05,-1.230077618815182e-10,2.46105318446228e-05,6.917495050150424e-05,-1.30042077481106e-10,2.46105318446228e-05,1.546575680008626e-05,-8.947411473370474e-10
2.488279435643512e-05,0.0001159140196052399,-1.199575480859019e-10,2.488279435643512e-05,8.514561182353853e-05,-1.230674109841557e-10,2.488279435643512e-05,6.921748308396732e-05,-1.302354662746749e-10,2.488279435643512e-05,1.546575680008626e-05,-8.947411473370474e-10
2.515806886635484e-05,0.0001161679802342569,-1.199766461863917e-10,2.515806886635484e-05,8.525987058568209e-05,-1.231280497395559e-10,2.515806886635484e-05,6.925519999583859e-05,-1.304340930066213e-10,2.515806886635484e-05,1.546575680008626e-05,-8.947411473370474e-10
2.543638869565173e-05,0.0001164175082004531,-1.199957186517153e-10,2.543638869565173e-05,8.53702821419548e-05,-1.231897122398986e-10,2.543638869565173e-05,6.928797572570477e-05,-1.306381715635064e-10,2.543638869565173e-05,1.546575680008626e-05,-8.947411473370474e-10
2.571778753422359e-05,0.0001166625644008094,-1.20014766807758e-10,2.571778753422359e-05,8.547678078507191e-05,-1.232524339741849e-10,2.571778753422359e-05,6.93156800666335e-05,-1.308479267203984e-10,2.571778753422359e-05,1.546575680008626e-05,-8.947411473370474e-10
2.600229944467436e-05,0.0001169031099939257,-1.200337920637684e-10,2.600229944467436e-05,8.557929935124886e-05,-1.233162518962601e-10,2.600229944467436e-05,6.93381778436953e-05,-1.310635948119463e-10,2.600229944467436e-05,1.546575680008626e-05,-8.947411473370474e-10
2.628995886643731e-05,0.0001171391063905867,-1.20052795914804e-10,2.628995886643731e-05,8.567776916997183e-05,-1.233812044967747e-10,2.628995886643731e-05,6.935532862218304e-05,-1.312854244523249e-10,2.628995886643731e-05,1.546575680008626e-05,-8.947411473370474e-10
2.658080061994385e-05,0.0001173705152434965,-1.200717799442496e-10,2.658080061994385e-05,8.577212001157437e-05,-1.234473318793077e-10,2.658080061994385e-05,6.936698639534709e-05,-1.315136773082851e-10,2.658080061994385e-05,1.546575680008626e-05,-8.947411473370474e-10
2.687485991083843e-05,0.0001175972984361625,-1.200907458264228e-10,2.687485991083843e-05,8.586228003247586e-05,-1.235146758409498e-10,2.687485991083843e-05,6.937299925047742e-05,-1.317486289297899e-10,2.687485991083843e-05,1.546575680008626e-05,-8.947411473370474e-10
2.717217233424011e-05,0.0001178194180709099,-1.201096953292751e-10,2.717217233424011e-05,8.594817571793106e-05,-1.235832799576409e-10,2.717217233424011e-05,6.937320901220278e-05,-1.319905696432846e-10,2.717217233424011e-05,1.546575680008626e-05,-8.947411473370474e-10
2.747277387905125e-05,0.0001180368364560116,-1.201286303171865e-10,2.747277387905125e-05,8.602973182212709e-05,-1.23653189674584e-10,2.747277387905125e-05,6.936745086195396e-05,-1.322398055130538e-10,2.747277387905125e-05,1.546575680008626e-05,-8.947411473370474e-10
2.777670093231388e-05,0.0001182495160919164,-1.201475527538613e-10,2.777670093231388e-05,8.610687130544909e-05,-1.237244524020771e-10,2.777670093231388e-05,6.935555293265969e-05,-1.324966593767654e-10,2.777670093231388e-05,1.546575680008626e-05,-8.947411473370474e-10
2.808399028361425e-05,0.0001184574196565558,-1.201664647053275e-10,2.808399028361425e-05,8.617951526872454e-05,-1.237971176171463e-10,2.808399028361425e-05,6.933733587791785e-05,-1.327614719618005e-10,2.808399028361425e-05,1.546575680008626e-05,-8.947411473370474e-10
2.839467912953613e-05,0.0001186605099897131,-1.201853683430573e-10,2.839467912953613e-05,8.624758288423756e-05,-1.23871236971373e-10,2.839467912953613e-05,6.931261241513269e-05,-1.33034603089768e-10,2.839467912953613e-05,1.546575680008626e-05,-8.947411473370474e-10
2.870880507816333e-05,0.0001188587500764407,-1.202042659471995e-10,2.870880507816333e-05,8.631099132328986e-05,-1.2394686440536e-10,2.870880507816333e-05,6.928118684243412e-05,-1.333164329772802e-10,2.870880507816333e-05,1.546575680008626e-05,-8.947411473370474e-10
2.902640615363211e-05,0.000119052103029499,-1.202231599099368e-10,2.902640615363211e-05,8.636965568006241e-05,-1.240240562702835e-10,2.902640615363211e-05,6.924285452962745e-05,-1.336073636419565e-10,2.902640615363211e-05,1.546575680008626e-05,-8.947411473370474e-10
